source,prediction,reference,chrf,bertscore_f1,rouge1,rougeL,meteor
ഈ tablet ലെ features price ന് young readers ന് easy choice ആക്കുന്നു,The features on this tablet make it an easy choice for young readers at this price.,The amount of features on this tablet for the price makes it an easy pick for young readers.,59.63677002109088,0.9718315601348877,0.7058823529411765,0.6470588235294118,0.6752062527138514
"ഈ tablet വളരെ well perform ചെയ്യുന്നു, sophisticated tablet വേണ്ടാത്തവർക്ക് great ആണ്, price ന് value ഉണ്ട്",This tablet performs very well; it is great for those who do not need a sophisticated tablet and offers value for the price.,This tablet performs very well. It is great for someone that does not need a sophisticated tablet. Great value for the price.,72.87449999626142,0.9758791923522949,0.8,0.8,0.7480332409972299
"plane rides ൽ ഇത് great ആണ്, കാരണം extended battery life ഉം reading material നല്ല selection ഉം ഉണ്ട്",It is great for plane rides because of the extended battery life and a good selection of reading material.,I find this product to be great on plane rides due to extended battery life and great section of reading material,60.64180751101599,0.9404289722442627,0.5,0.5,0.5016014868124482
"Fire TV wonderful device ആണ്, Stick ഉണ്ട്, പക്ഷേ TV much better ആണ്","Fire TV is a wonderful device; I have the Stick, but the TV is much better.",The Fire TV is a wonderful device. I have the Stick and I think that the TV is much better.,72.13276325905457,0.9586530327796936,0.8333333333333334,0.8333333333333334,0.7315668202764977
ചിലപ്പോൾ ചെറിയ കുട്ടിയെ പോലെ Alexa എന്നെ കേൾക്കില്ല,Sometimes Alexa does not hear me like a small child.,But like a lil kid sometimes she/Alexa doesn't here me.,42.74455063829476,0.9245185852050781,0.45454545454545453,0.2727272727272727,0.40301835019722176
ഞാനും എന്റെ son ഉം tablet love ചെയ്യുന്നു. works great ആണ്. thanks.,My son and I love the tablet. It works great. Thanks.,My son and I love the tablet. Works great! Thanks!,77.97768381700138,0.9806129336357117,0.9523809523809523,0.9523809523809523,0.8195066557314995
"Alexa family friends ന് great gift ആണ്, always great feedback ലഭിക്കുന്നു.",Alexa is a great gift for family and friends; it always gets great feedback.,alexa is a great gift have given to family and friends always a great feedback,67.93143564016717,0.9163104295730591,0.7586206896551724,0.7586206896551724,0.7158296541574688
"mom ന് വാങ്ങി, easy simple ആണ്, books tablet ൽ load ചെയ്യാം","Bought it for my mom; it is easy and simple, and books can be loaded onto the tablet.","Bought for my Mom, easy to use, simple and she can load all of her books onto her tablet.",39.369777813592265,0.9542014002799988,0.5945945945945946,0.5405405405405405,0.48422793775044265
ഇത് ഒരാൾക്ക് great first tablet ആണ്. വളരെ inexpensive ആണ് കൂടാതെ നിങ്ങൾക്ക് വേണ്ടതെല്ലാം ഉണ്ട്,This is a great first tablet for someone. It is very inexpensive and has everything you need.,This is a great first tablet for someone. Very inexpensive and has everything you want on it,84.71872005240955,0.9793062806129456,0.8823529411764706,0.8235294117647058,0.9185799766770536
"background music play ചെയ്യാൻ sound quality good ആണ്, പക്ഷേ Sonos prefer ചെയ്യുന്നു, Alexa smart home control ന് useful ആണ്, Google Home പോലെ deep search ഇല്ല, decision മുമ്പ് compare ചെയ്യണം, home control വേണ്ടി suits ആണ്.","The sound quality is good for playing background music, but I prefer Sonos. Alexa is useful for smart home control, but it does not have deep search like Google Home. You should compare before deciding; it suits home control.","Sound quality is pretty good if you want it to play background music, but I still prefer Sonos for this purpose. Alexa is useful for controlling the widest range of smart home products, but it's not backed by Google Home's superior search intelligence, so it isn't that great for asking in-depth questions of it. There are comparisons of these products out there, so take a look before making a decision. Since I mostly wanted it for home control, it suits my need.",34.14010489833917,0.9242681264877319,0.48000000000000004,0.4000000000000001,0.32155970290781
"value beat ചെയ്യാൻ കഴിയില്ല, having one great ആണ്.",You cannot beat the value; having one is great.,you just cant beat the value here. great having one of these,47.7367673652524,0.9052320122718811,0.6666666666666666,0.5714285714285715,0.544452519379845
"4 year old നു വാങ്ങി, Christmas gift ആയതിനാൽ ഇതുവരെ try ചെയ്തിട്ടില്ല. reviews പ്രകാരം job ചെയ്യും, price, color great ആണ്.","Bought it for a 4-year-old as a Christmas gift, so it has not been tried yet. Based on reviews, it will do the job; price and color are great.",I BOUGHT THIS FOR MY 4YR OLD. WE HAVE NOT TRIED IT YET AS IT IS A CHRISTMAS GIFT. FROM WHAT I READ THIS WILL DO THE JOB FOR HIM. THE PRICE AND COLOR WAS GREAT.,0.819672131147541,0.9077695608139038,0.5970149253731343,0.44776119402985076,0.4358748575572361
"hands down best. nook ഉപയോഗിച്ചിരുന്നു, rarely use. kindle ൽ 5 books വായിച്ചു, smooth experience.",Hands down the best. I used a Nook but rarely used it. I read 5 books on Kindle; the experience was smooth.,Hands down the best. I had a nook for years and rarely used it. I have already read 5 different books on the kindle and it's a much smoother experience.,45.03157351912315,0.9600885510444641,0.679245283018868,0.6415094339622641,0.5735185640521269
എനിക്ക് amazon fire tablet വളരെ love ആണ്. home work ഉം school ഉം ഇടയിൽ back and forth പോകുമ്പോൾ ഇത് great ആണ്.,I love the Amazon Fire tablet. It is great when going back and forth between homework and school.,I love the amazon fire tablet. It's great for me when I'm going back and forth between home work and school!,72.69175857752266,0.9630759358406067,0.7804878048780488,0.7804878048780488,0.6577219122943295
എന്റെ wife really like ചെയ്യുന്നു. works great കൂടാതെ front & back camera ഇഷ്ടമാണ്,"My wife really likes it. It works great, and she likes the front and back cameras.",Wife really likes it. Works great& likes the front & back camera.,72.05641904827816,0.961584210395813,0.7407407407407406,0.7407407407407406,0.8026588795819566
6 years basic Kindle ഉപയോഗിച്ച ശേഷം upgrade ചെയ്തു. ഈ product ചെയ്യാൻ കഴിയുന്ന കാര്യങ്ങളിൽ ഞാൻ thrilled ആണ്. ഞാൻ avid reader ആണ്. Fire ഇത് ചെയ്യാനും other things ചെയ്യാനും അനുവദിക്കുന്നു. apps ഉം മറ്റു കാര്യങ്ങളും ഇപ്പോഴും explore ചെയ്യുന്നു. user manual ഉണ്ടായിരുന്നെങ്കിൽ നല്ലതായിരുന്നു,Upgraded after using a basic Kindle for 6 years. I am thrilled with what this product can do. I am an avid reader; Fire allows me to do this and other things. I am still exploring apps and other features. A user manual would have been nice.,"After having a basic Kindle for 6 years, I moved up. I am thrilled with all this product can do. I am an avid reader. The Fire let's me do that and lots of other things. I am still finding apps, and other things it will do. I know this sounds ""old fashioned"", but it would be great to have a user's manual! Thanks for asking.",49.28874010652508,0.9393786787986755,0.6782608695652174,0.608695652173913,0.5040173189180199
"little tweaking കൊണ്ട് Playstore install ചെയ്യാം without rooting, great tablet ആണ്, excellent color, fast, battery long lasting.","With a little tweaking, the Play Store can be installed without rooting. It is a great tablet with excellent color, fast performance, and long-lasting battery.","With a little tweaking you can install Playstore without rooting. It's a great tablet, excellent color, fast, and battery lasts a very long time.",63.9232294478706,0.9644045829772949,0.6666666666666666,0.6274509803921569,0.6576790633608817
register ചെയ്യാനും work ചെയ്യാനും പല problems ഉണ്ടായി. Best Buy Amazon internet provider customer service help ചെയ്തെങ്കിലും result ഇല്ല.,"There were many problems registering and getting it to work. Even after help from Best Buy, Amazon, the internet provider, and customer service, there was no result.","Had all kinds of problems in registering it and getting it to work Had Customer service from Best Buy, Amazon and my internet provider trying to help, but to no avail.",56.54743846703014,0.9326505064964294,0.6206896551724138,0.48275862068965514,0.5065920173379086
"ഞങ്ങളുടെ granddaughter ന് reading ഇഷ്ടമാണ്, എന്റെ wife നും ഒരെണ്ണം ഉണ്ട്, അതിനാൽ ഇത് perfect gift ആണെന്ന് ഞങ്ങൾ thought ചെയ്തു.","Our granddaughter loves reading, and my wife has one too, so we thought this would be a perfect gift.",our granddaughter loves to read and my wife has one also so we thought this would be a perfect gift for her.,76.30780475276711,0.9782521724700928,0.8292682926829269,0.8292682926829269,0.8665393013100439
"very easy light ആണ്, backlight real paper പോലെ ആണ്, bed ൽ reading ന് best friend ആണ്.","It is very easy and light; the backlight is like real paper, and it is a best friend for reading in bed.","it's very easy and light to use and the back light is very similar to real paper, so it's my best friend anywhere especially in bed before falling a sleep",44.51128448886406,0.9369492530822754,0.5925925925925926,0.5185185185185185,0.4537132888582163
"use ചെയ്യാൻ easy ആണ്, lots of features ഉണ്ട്, kids interested ആയി നിർത്തുന്നു, good beginner tablet unit ആണ്","It is easy to use, has lots of features, keeps kids interested, and is a good beginner tablet unit.","Easy to use, lots of features, keeps kids interested, good beginner tablet unit",86.78719959510066,0.965770959854126,0.8125000000000001,0.8125000000000001,0.9549260853293412
"speaker functionality great ആണ്, sound good ആണ്.","The speaker functionality is great, and the sound is good.","The functionality of the speaker is great, sound is good.",73.09262324547463,0.9772219657897949,0.9,0.7,0.8422865013774105
"TV streaming ന് best device ആണ്, Fire TV stick നേക്കാൾ expensive ആണ്, പക്ഷേ faster processor expandable memory കാരണം recommend ചെയ്യുന്നു","It is the best device for TV streaming. It is more expensive than the Fire TV Stick, but I recommend it because of the faster processor and expandable memory.",This is the best device to stream to your tv with all the apps available. It costs more than the firetv stick but I recommend it because of the quicker processor and expandable memory.,58.18756457983106,0.9518817067146301,0.6666666666666667,0.6666666666666667,0.7026834984376038
എന്റെ husband ഇത് love ചെയ്യുന്നു. Alexa യോട് music play ചെയ്യാനും jokes പറയാനും ഇഷ്ടമാണ്.,My husband loves it. He enjoys asking Alexa to play music and tell jokes.,My husband loves it!! He likes telling Alexa to play music and to tell jokes,69.96220067156284,0.9764817953109741,0.8275862068965518,0.8275862068965518,0.665680473372781
"CNN Travel channel load ആവുന്നില്ല, DirectNOW 200MB speed ഉണ്ടെങ്കിലും, Google WiFi router ഉണ്ടെങ്കിലും, cable better എന്ന് തീരുമാനിച്ചു.","CNN Travel channel does not load. Even with DirectNOW at 200MB speed and a Google WiFi router, I decided cable is better.",Does not load up CNN or Travel channel.I even have DirectNOW for $50 a month and 200 MB internet speed. And the new google wifi router.I give up and will just go back to regular cable and pay the extra - for less hassle. Cable/Satellite WINS.,27.657568516833653,0.9018785953521729,0.4571428571428572,0.34285714285714286,0.24650493421052627
"surfing shopping ന് great ആണ്, price beat ചെയ്യാൻ കഴിയില്ല",It is great for surfing and shopping; you cannot beat the price.,Great for surfing and shopping! Can't beat the price!,75.72307093208954,0.9543004035949707,0.7272727272727272,0.7272727272727272,0.6453252032520325
"ഇത് എന്റെ wife നായി gift ആയിരുന്നു, അവൾ absolutely love ചെയ്യുന്നു","This was a gift for my wife, and she absolutely loves it.",This was a gift for my wife and she absolutely loves it,92.90066840997233,0.9920318126678467,1.0,1.0,0.981329690346084
"great product ആണ്, day, night ഇരുവേളയും eyes friendly.",It is a great product; it is eye-friendly both day and night.,Great product! Easy on the eyes in the day or night.,38.9220697289946,0.9375454187393188,0.33333333333333337,0.33333333333333337,0.3404580152671756
old Kindle broke. Paperwhite improvements ഇഷ്ടമാണ്. full touch screen ആണ്,My old Kindle broke. I like the improvements in Paperwhite; it is a full touchscreen.,Old kindle broke. I love the improvements of the paperwhite. It is all touch screen. The old was not.,57.577264310573796,0.9257984757423401,0.5294117647058824,0.5294117647058824,0.3550045913682277
ഈ device TV content കൊണ്ടുവരാൻ great ആണ്. Ethernet USB micro SD slots ഉണ്ട്.,"This device is great for bringing TV content. It has Ethernet, USB, and micro SD slots.","This device is great for bringing in content to your tv. This device has a wired Ethernet port, USB and a micro SD card slot.",50.45538624724283,0.9591595530509949,0.6829268292682927,0.6341463414634146,0.5637254901960784
"Google പോലെ anything ചോദിക്കാമെന്ന് കരുതി. എല്ലാം program ചെയ്യണം, ഇപ്പോൾ limited ആണ്. പക്ഷേ still cool ആണ്.","I thought I could ask anything like Google. Everything has to be programmed, and it is limited now, but still cool.","I guess I thought you could ask it anything kinda like Google. You have to program everything it does,pretty limited right now. But still pretty cool",44.39224606491908,0.9328336119651794,0.6666666666666666,0.5833333333333334,0.5044067796610169
"ഇത് lightweight ഉം easy to use ഉം ആണെന്ന് ഞാൻ love ചെയ്യുന്നു. എന്റെ local librarian എനിക്ക് e books borrow ചെയ്യാൻ എങ്ങനെ എന്ന് കാണിച്ചു, അത് ചെയ്യാൻ വളരെ simple ആണ്. എനിക്ക് perfect ആണ്","I love that it is lightweight and easy to use. My local librarian showed me how to borrow e-books, and it is very simple. It is perfect for me.",I love that it is lightweight and easy to use. My local librarian showed me how to borrow e-books and it is so simple to do. Perfect for me.,85.74524946499893,0.9855632185935974,0.9,0.9,0.8714221683872856
"this product disappoint ചെയ്തില്ല. deal of the day ൽ വാങ്ങി, regret ഇല്ല. sound quality great, voice commands accurate.","This product did not disappoint. Bought it as a deal of the day; no regrets. Sound quality is great, and voice commands are accurate.",This product did not disappoint me. I purchased it on the deal of the day and do not regret it for a second. Great sound quality and unbelievably accurate with voice commands.,51.42720435233432,0.9541758298873901,0.6428571428571429,0.5357142857142857,0.5381810974437824
Alexa വീട്ടിലേക്ക് കൊണ്ടുവന്ന് on ചെയ്തതോടെ എല്ലാ smart devices ലേക്കും ഉടനെ link ചെയ്തു. ഏകദേശം 10 minutes ൽ ready ആയി. ഞാൻ വളരെ pleased ആണ്.,"When I brought Alexa home and turned it on, it immediately linked to all smart devices. It was ready in about 10 minutes. I am very pleased.",Brought Alexa home turn her on and immediately she linked to all the smart devices inside my home. I think we were up and running in about 10 minutes. I couldn't be more pleased.,49.83720292153631,0.9354803562164307,0.5806451612903226,0.5161290322580645,0.5609501462114264
ഈ reader digital media on the go use ചെയ്യാൻ great ആണ്. കുറച്ച് tweaks ഉപയോഗിച്ച് ഇത് cheap functional tablet ആകും.,"This reader is great for using digital media on the go. With some tweaks, it can be a cheap functional tablet.",This reader is great for consuming your digital media on the go. With a few tweaks it is quite a function tablet for cheap.,60.294518223816155,0.9640695452690125,0.7111111111111111,0.6666666666666666,0.6649809959415061
"എന്റെ 6 year old granddaughter നു വേണ്ടി ഈ tablet വാങ്ങി, ഇത് great decision ആയിരുന്നു എന്ന് ഞാൻ പറയണം. അവൾ ഇത് learning നും fun നും വേണ്ടി use ചെയ്തു. അവൾ തന്റെ tablet ൽ games കളിക്കുകയും, favorite music കേൾക്കുകയും, movies കാണുകയും ചെയ്യുന്നത് ഞാൻ കാണുന്നു. അവൾക്ക് tablet use ചെയ്യാൻ ഒരു problem ഉം ഇല്ല, അവൾ Amazon Fire Kids Edition tablet operate ചെയ്യുന്നത് എന്നെ പോലും പഠിപ്പിച്ചു.","I bought this tablet for my 6-year-old granddaughter, and I must say it was a great decision. She uses it for learning and fun. I see her playing games, listening to her favorite music, and watching movies on it. She has no problem using the tablet and even taught me how to operate the Amazon Fire Kids Edition tablet.","I got this tablet for my 6 year old grand daughter and I must say it was a great decision. She used her tablet for learning and fun. I watch her play her games on her tablet, listen to her favorite music and watch her movies. She has no problem using her tablet, she has even taught me how to operate her Amazon Fire Kids Edition tablet",72.06208226172936,0.9733869433403015,0.765625,0.7500000000000001,0.7040651081861315
എന്റെ family/kids പോലെ product ൽ വളരെ satisfied ആണ്.,My family and kids are very satisfied with the product.,Very satisfied with product as do my family /kids.,60.54933647600669,0.9203711152076721,0.7368421052631577,0.4210526315789474,0.6284097797534854
"എന്റെ grandmaയ്ക്ക് tablet കിട്ടി. അവൾക്ക് അത് figure out ചെയ്യാൻ കഴിഞ്ഞു, അവൾക്ക് mobile phone പോലും ഇല്ല. under $40 ന് not bad ആണ്",My grandma got the tablet. She managed to figure it out even though she does not have a mobile phone. Not bad for under $40.,Got the tablet for my grandma. She was able to figure it out and she doesn't even have a mobile phone. Not bad for under $40.,69.52163601756656,0.9698177576065063,0.8076923076923077,0.6923076923076923,0.8359188888035042
"I love these, works great ആണ്, plug and play feel ആണ്.",I love these; they work great and feel like plug and play.,I love these. Works great.nothing like plug and play.,58.10168394325156,0.9433653354644775,0.7272727272727272,0.7272727272727272,0.7817109144542774
"എനിക്ക് വേണ്ടതെല്ലാം simply ചെയ്യുന്നു, Silk browser wonders work ചെയ്യുന്നു.",It simply does everything I need; the Silk browser works wonders.,Simply does everything I need. Thank youAnd silk works wonders,64.84025145909139,0.9226089119911194,0.761904761904762,0.761904761904762,0.7682980599647267
Amazon Echoയുടെ possibilities endless ആണ്. ഇപ്പോൾ just getting started ആണ് പക്ഷേ long time use ചെയ്യും എന്ന് അറിയാം,The possibilities of Amazon Echo are endless. I am just getting started now but know I will use it for a long time.,"The possibilities are endless with the Amazon Echo. I'm just getting started with the Echo, but I know that I'll be using this for a long time.",56.00534214950146,0.97234046459198,0.6538461538461539,0.576923076923077,0.5715299964501243
"tablet worry ഇല്ല, easy to work ആണ്, big devices പോലെ functionality ഉണ്ട്.",The tablet is worry-free and easy to use; it has functionality like big devices.,No worries with this tablet. It's easy to work and has all the functionality of the big boys.,37.17174071659154,0.9435110688209534,0.5294117647058824,0.35294117647058826,0.31
"harmony remote ന് ഇത് great work ചെയ്യുന്നു, പക്ഷേ വളരെ smart അല്ല. Siri most items ന് better ആണ്","It works great with the Harmony remote, but it is not very smart. Siri is better for most items.","Works great with my harmony remote, but she is not very smart. Siri works better for most items.",77.57594533361237,0.9657769203186035,0.8108108108108109,0.8108108108108109,0.8372827804107424
"bigger screen വേണ്ടിയിരുന്നു, ഇപ്പോൾ different apps use ചെയ്യാൻ try ചെയ്യുന്നു, so far easy ആണ്.","I wanted a bigger screen; now I am trying to use different apps. So far, it is easy.","Was wanting a bigger screen, which it is, trying to get use to different applications, so far seems easy.",44.57988436329061,0.9348733425140381,0.6486486486486486,0.5405405405405405,0.5842794759825327
"some freezing ഉണ്ടായിരുന്നു, പക്ഷേ still good work ചെയ്യുന്നു, bedroom ന് മറ്റൊന്ന് വാങ്ങും","There was some freezing, but it still works well. I will buy another for the bedroom.",Had some freezing. But still works good. Will buy another one for a bedrooms..,55.0188562121102,0.9346319437026978,0.6000000000000001,0.6000000000000001,0.7058317513051732
"great tablet great price ആണ്, child ന് perfect gift ആണ്, daughter love ചെയ്യുന്നു",Great tablet at a great price; perfect gift for a child. My daughter loves it.,"Great tablet, great price. Perfect gift for your child. My daughter loves it.",76.80354577709755,0.9735397696495056,0.8571428571428571,0.8571428571428571,0.8091657715717866
"daughter നു gift ആയി വാങ്ങി, അവൾ സന്തോഷപ്പെട്ടു.","Bought it as a gift for my daughter, and she was happy.",I bought this as a gift for my daughter who was happy to get it.,57.84444655364397,0.9628921151161194,0.7407407407407408,0.6666666666666665,0.6635108274924155
"very nice product ആണ്, ഞങ്ങൾ തിരഞ്ഞതെല്ലാം ഉണ്ടായിരുന്നു",It is a very nice product; it had everything we were looking for.,Very nice product...Had everything we were looking for...,78.84926799234545,0.9396759867668152,0.8181818181818181,0.8181818181818181,0.785141867013212
"great all around tablet ആണ്, daughter use ചെയ്യുന്നു love ചെയ്യുന്നു, good size ആണ്, cartoons YouTube videos watch ചെയ്യാൻ good picture quality, memory slot ഉള്ളത് best ആണ് travel ന് videos save ചെയ്യാം",It is a great all-around tablet. My daughter uses it and loves it. It is a good size with good picture quality for watching cartoons and YouTube videos. The memory slot is best for saving videos for travel.,This is a great all around tablet. This tablet is currently being used by my daughter and she loves it. It's a good size and the picture quality is good enough to watch cartoons and a few YouTube videos on. The best part is that it has a memory slot so you can save videos on it for travel.,49.28135653611515,0.9539209008216858,0.6666666666666667,0.5454545454545455,0.5046044787492492
ഞങ്ങൾ Amazon Alexa love ചെയ്യുന്നു. weather ചോദിച്ച് daily music play ചെയ്യുന്നു,We love Amazon Alexa. We ask for the weather and play daily music.,We love our Amazon Alexa!! We ask her the weather and play music everyday.,60.250467179849295,0.9538683295249939,0.8148148148148148,0.8148148148148148,0.6696428571428572
"original Paperwhite replace ചെയ്ത് ഈ new model വാങ്ങി, recipient ഇത് love ചെയ്യുന്നു",Replaced the original Paperwhite with this new model; the recipient loves it.,Replaced original paper white with this new model and the recipient just loves it!!,73.17738342211008,0.9515776038169861,0.7692307692307692,0.7692307692307692,0.5933544303797469
old Kindle Paperwhite ഉപയോഗിച്ചാൽ ഈ model higher resolution and fonts upgrade worth ആണ് microUSB port കണ്ടെത്താൻ easy,"If you used the old Kindle Paperwhite, this model’s higher resolution and font upgrade are worth it, and the microUSB port is easy to find.","If you're using an older Kindle Paperwhite model (like I was), the higher resolution and additional font choices available in this model more than justify the upgrade cost.I'd recommend the white case if you can get it. It's a lot easier to find the microUSB port when you're trying to plug in a, charging cable.",32.09427195063805,0.9160535335540771,0.44186046511627913,0.3488372093023256,0.2984769545237986
"house ൽ ഉള്ള എല്ലാ TVs നും accessible ആണ്, ഓരോ tv ക്കും stick വാങ്ങേണ്ടതില്ല",It is accessible to all TVs in the house; no need to buy a stick for each TV.,Accessable for all TVs in the house and not having to buy a stick for each tv would be 5*'s,51.3517928011544,0.9371464848518372,0.6153846153846153,0.6153846153846153,0.634712600636585
kids ന് great gift vacation സമയത്ത് games download web search ചെയ്യാൻ useful,It is a great gift for kids; useful for downloading games and web searching during vacations.,this was a great gift for the kids. We are going on a vacation and The amazon fires are a great tool for them to download games and search the web while we are traveling..thanks,31.45075791399053,0.9146950244903564,0.34615384615384615,0.34615384615384615,0.3011998685075608
movies TV shows sports എല്ലാം കാണാൻ ആഗ്രഹിക്കുന്നവർക്ക് ഇത് recommend ചെയ്യുന്നു.,"I recommend this for anyone who wants to watch movies, TV shows, and sports.","Recommend anyone wanting to watch a wide variety of things from movies, TV shows or sports to get one.",44.68539727219484,0.9361209273338318,0.48484848484848486,0.48484848484848486,0.358178263214671
advertised പോലെ work ചെയ്യുന്നു. music volume high ആയാലും hear ചെയ്യുന്നു എന്നതാണ് only issue,"It works as advertised. The only issue is that even at high music volume, it is hard to hear.",It works like advertised. The only issue I have is it can hear you when you are listening to music on volume level 8 or higher.,42.5556294061405,0.9321085214614868,0.5333333333333333,0.39999999999999997,0.46634225466342244
second one വാങ്ങി. waterproof അല്ല.,Bought a second one. It is not waterproof.,This was my second one I have bought. These are not water proof,45.13744601189107,0.9319644570350647,0.380952380952381,0.2857142857142857,0.2735294117647059
"friend നു വാങ്ങി, basic web, book reading job ചെയ്യുന്നു, affordable price, fancy അല്ല, problems ഇല്ല.","Bought it for a friend; it does basic web browsing and book reading. It is affordable, not fancy, and has no problems.","Bought this for a friend. It does the job (basic web and book reading) and at an affordable price. Nothing too fancy, but no problems.",52.45133639701314,0.9485830664634705,0.6808510638297872,0.6382978723404256,0.5606702514800933
"ഇപ്പോൾ എനിക്ക് ഈ tablets 3 ഉണ്ട്. harmony remotes, baby monitors, YouTube, reading, games എന്നിവയ്ക്ക് use ചെയ്യുന്നു. best tablet അല്ല, പക്ഷേ under $50 great ആണ്. play store ഇല്ല, അതിനാൽ apps side load ചെയ്യണം.","I now have 3 of these tablets. I use them for Harmony remotes, baby monitors, YouTube, reading, and games. It is not the best tablet, but for under $50 it is great. There is no Play Store, so apps must be side-loaded.","I now have 3 of these tablets. I use them for my harmony remotes, baby camera monitors, youtube for the kids, receiver software, reading articles and books, games and many other things. Its not the best tablet out there, but for under $50 its great. My one issue is that it does NOT have the play store, so if amazon does not have an app you will have to side load it. Other than that you can't beat it.",40.195167292929696,0.9368576407432556,0.5853658536585366,0.5365853658536585,0.45942289205039644
tablet great gift ആയിരുന്നു kids loved it Best Buy online great,The tablet was a great gift; kids loved it. Best Buy online was great.,the tablet was a great gift and my kids loved it best buy online is great,66.81846223726265,0.9518197178840637,0.8666666666666666,0.8666666666666666,0.7677606674262192
