source,prediction,reference,chrf,bertscore_f1,rouge1,rougeL,meteor
"background music play ചെയ്യാൻ sound quality good ആണ്, പക്ഷേ Sonos prefer ചെയ്യുന്നു, Alexa smart home control ന് useful ആണ്, Google Home പോലെ deep search ഇല്ല, decision മുമ്പ് compare ചെയ്യണം, home control വേണ്ടി suits ആണ്.","The sound quality is good for playing background music, but I prefer Sonos. It is useful for controlling my smart home with Alexa. However, it does not have the same deep search capabilities as Google Home. I would recommend comparing the two before making a decision, and it suits my needs for home control.","Sound quality is pretty good if you want it to play background music, but I still prefer Sonos for this purpose. Alexa is useful for controlling the widest range of smart home products, but it's not backed by Google Home's superior search intelligence, so it isn't that great for asking in-depth questions of it. There are comparisons of these products out there, so take a look before making a decision. Since I mostly wanted it for home control, it suits my need.",42.7574864008281,0.9201228022575378,0.5142857142857143,0.4,0.42850911101872013
"value beat ചെയ്യാൻ കഴിയില്ല, having one great ആണ്.","It is not possible to beat the value, having one is great.",you just cant beat the value here. great having one of these,43.20202599072186,0.9024291634559631,0.5,0.4166666666666667,0.48449914316871784
"4 year old നു വാങ്ങി, Christmas gift ആയതിനാൽ ഇതുവരെ try ചെയ്തിട്ടില്ല. reviews പ്രകാരം job ചെയ്യും, price, color great ആണ്.","I bought this for a 4 year old as a Christmas gift and haven't had a chance to try it out yet. According to the reviews, it should do the job, and the price and color are great.",I BOUGHT THIS FOR MY 4YR OLD. WE HAVE NOT TRIED IT YET AS IT IS A CHRISTMAS GIFT. FROM WHAT I READ THIS WILL DO THE JOB FOR HIM. THE PRICE AND COLOR WAS GREAT.,0.7861635220125787,0.9095625877380371,0.5333333333333333,0.45333333333333337,0.5073063137579267
"hands down best. nook ഉപയോഗിച്ചിരുന്നു, rarely use. kindle ൽ 5 books വായിച്ചു, smooth experience.","Hands down the best. I used to use nook, but I rarely use it now. I have read 5 books on Kindle and it was a smooth experience.",Hands down the best. I had a nook for years and rarely used it. I have already read 5 different books on the kindle and it's a much smoother experience.,49.955637172445186,0.9618688225746155,0.6779661016949152,0.6440677966101694,0.6037404503305334
എനിക്ക് amazon fire tablet വളരെ love ആണ്. home work ഉം school ഉം ഇടയിൽ back and forth പോകുമ്പോൾ ഇത് great ആണ്.,I have an Amazon Fire tablet and I love it. It is great for going back and forth between home and school.,I love the amazon fire tablet. It's great for me when I'm going back and forth between home work and school!,61.89455392105254,0.9578741192817688,0.7555555555555555,0.6666666666666666,0.677710843373494
എന്റെ wife really like ചെയ്യുന്നു. works great കൂടാതെ front & back camera ഇഷ്ടമാണ്,My wife really likes it. It works great and she likes the front and back camera.,Wife really likes it. Works great& likes the front & back camera.,74.15852306084977,0.963054358959198,0.8148148148148148,0.8148148148148148,0.8079050160498122
6 years basic Kindle ഉപയോഗിച്ച ശേഷം upgrade ചെയ്തു. ഈ product ചെയ്യാൻ കഴിയുന്ന കാര്യങ്ങളിൽ ഞാൻ thrilled ആണ്. ഞാൻ avid reader ആണ്. Fire ഇത് ചെയ്യാനും other things ചെയ്യാനും അനുവദിക്കുന്നു. apps ഉം മറ്റു കാര്യങ്ങളും ഇപ്പോഴും explore ചെയ്യുന്നു. user manual ഉണ്ടായിരുന്നെങ്കിൽ നല്ലതായിരുന്നു,I have been using the basic Kindle for 6 years and upgraded to this product. I am thrilled with what this product can do. I am an avid reader. This Fire allows me to do everything the Kindle can do and other things as well. I am still exploring the apps and other features. It would have been better if there was a user manual.,"After having a basic Kindle for 6 years, I moved up. I am thrilled with all this product can do. I am an avid reader. The Fire let's me do that and lots of other things. I am still finding apps, and other things it will do. I know this sounds ""old fashioned"", but it would be great to have a user's manual! Thanks for asking.",50.23164566939668,0.9317856431007385,0.6165413533834586,0.5413533834586466,0.5291220012118584
"little tweaking കൊണ്ട് Playstore install ചെയ്യാം without rooting, great tablet ആണ്, excellent color, fast, battery long lasting.","This tablet can be installed with the Playstore without rooting after a little tweaking. It is a great tablet, with excellent color, fast performance, and a long lasting battery.","With a little tweaking you can install Playstore without rooting. It's a great tablet, excellent color, fast, and battery lasts a very long time.",64.94053330982258,0.9570775032043457,0.7037037037037037,0.5185185185185185,0.7885004671441919
register ചെയ്യാനും work ചെയ്യാനും പല problems ഉണ്ടായി. Best Buy Amazon internet provider customer service help ചെയ്തെങ്കിലും result ഇല്ല.,"I had trouble registering and using this. Best Buy and Amazon internet provider customer service helped, but it didn't work.","Had all kinds of problems in registering it and getting it to work Had Customer service from Best Buy, Amazon and my internet provider trying to help, but to no avail.",42.83748320376194,0.9282224178314209,0.5384615384615384,0.34615384615384615,0.4245569885708294
"ഞങ്ങളുടെ granddaughter ന് reading ഇഷ്ടമാണ്, എന്റെ wife നും ഒരെണ്ണം ഉണ്ട്, അതിനാൽ ഇത് perfect gift ആണെന്ന് ഞങ്ങൾ thought ചെയ്തു.","Our granddaughter likes reading, my wife also has one, so we thought this would be a perfect gift.",our granddaughter loves to read and my wife has one also so we thought this would be a perfect gift for her.,67.9883701615548,0.9765906929969788,0.7999999999999999,0.7499999999999999,0.7662578514186703
"very easy light ആണ്, backlight real paper പോലെ ആണ്, bed ൽ reading ന് best friend ആണ്.","This is very easy to use, the backlight is just like real paper, and it is my best friend for reading in bed.","it's very easy and light to use and the back light is very similar to real paper, so it's my best friend anywhere especially in bed before falling a sleep",41.98907571505268,0.9418313503265381,0.5454545454545454,0.5090909090909091,0.4337579140197328
"use ചെയ്യാൻ easy ആണ്, lots of features ഉണ്ട്, kids interested ആയി നിർത്തുന്നു, good beginner tablet unit ആണ്","It is easy to use, has lots of features, keeps kids interested, and is a good beginner tablet unit.","Easy to use, lots of features, keeps kids interested, good beginner tablet unit",86.78719959510066,0.965770959854126,0.8125000000000001,0.8125000000000001,0.9549260853293412
"speaker functionality great ആണ്, sound good ആണ്.","The speaker functionality is great, and the sound is good.","The functionality of the speaker is great, sound is good.",73.09262324547463,0.9772219657897949,0.9,0.7,0.8422865013774105
"TV streaming ന് best device ആണ്, Fire TV stick നേക്കാൾ expensive ആണ്, പക്ഷേ faster processor expandable memory കാരണം recommend ചെയ്യുന്നു","This is the best device for TV streaming, more expensive than the Fire TV stick, but I recommend it because of its faster processor and expandable memory.",This is the best device to stream to your tv with all the apps available. It costs more than the firetv stick but I recommend it because of the quicker processor and expandable memory.,58.35459590562462,0.9475440979003906,0.6557377049180328,0.6557377049180328,0.635593220338983
എന്റെ husband ഇത് love ചെയ്യുന്നു. Alexa യോട് music play ചെയ്യാനും jokes പറയാനും ഇഷ്ടമാണ്.,My husband loves this. He enjoys playing music with Alexa and telling jokes.,My husband loves it!! He likes telling Alexa to play music and to tell jokes,47.51433530669022,0.9563175439834595,0.6428571428571429,0.5,0.49315476190476193
"CNN Travel channel load ആവുന്നില്ല, DirectNOW 200MB speed ഉണ്ടെങ്കിലും, Google WiFi router ഉണ്ടെങ്കിലും, cable better എന്ന് തീരുമാനിച്ചു.","The CNN Travel channel does not load, but with a 200MB DirectNOW speed, or with a Google WiFi router, I decided that cable is better.",Does not load up CNN or Travel channel.I even have DirectNOW for $50 a month and 200 MB internet speed. And the new google wifi router.I give up and will just go back to regular cable and pay the extra - for less hassle. Cable/Satellite WINS.,28.4943579032422,0.888168454170227,0.4383561643835616,0.273972602739726,0.23298538622129436
"surfing shopping ന് great ആണ്, price beat ചെയ്യാൻ കഴിയില്ല","Surfing is great for shopping, but the price can't be beaten.",Great for surfing and shopping! Can't beat the price!,57.98337943024033,0.9220531582832336,0.7272727272727272,0.45454545454545453,0.6284153005464481
"ഇത് എന്റെ wife നായി gift ആയിരുന്നു, അവൾ absolutely love ചെയ്യുന്നു",I bought this as a gift for my wife and she absolutely loves it.,This was a gift for my wife and she absolutely loves it,87.29451941532797,0.9742761254310608,0.8461538461538461,0.8461538461538461,0.8916213129073439
"great product ആണ്, day, night ഇരുവേളയും eyes friendly.","This is a great product, suitable for both day and night use, as it is easy on the eyes.",Great product! Easy on the eyes in the day or night.,51.09718792121411,0.9385880827903748,0.5333333333333333,0.39999999999999997,0.495159428013145
old Kindle broke. Paperwhite improvements ഇഷ്ടമാണ്. full touch screen ആണ്,My old Kindle broke. I prefer the improvements of the Paperwhite. It has a full touch screen.,Old kindle broke. I love the improvements of the paperwhite. It is all touch screen. The old was not.,63.44351378761341,0.9365489482879639,0.6666666666666667,0.6666666666666667,0.4916299559471366
ഈ device TV content കൊണ്ടുവരാൻ great ആണ്. Ethernet USB micro SD slots ഉണ്ട്.,"This device is great for bringing TV content. It has Ethernet, USB, and micro SD slots.","This device is great for bringing in content to your tv. This device has a wired Ethernet port, USB and a micro SD card slot.",50.45538624724283,0.9591595530509949,0.6829268292682927,0.6341463414634146,0.5637254901960784
"Google പോലെ anything ചോദിക്കാമെന്ന് കരുതി. എല്ലാം program ചെയ്യണം, ഇപ്പോൾ limited ആണ്. പക്ഷേ still cool ആണ്.","I thought Google was like that where you could ask anything. Everything should be programmable, but now it's limited. But it's still cool.","I guess I thought you could ask it anything kinda like Google. You have to program everything it does,pretty limited right now. But still pretty cool",43.76059081983972,0.9148910045623779,0.6153846153846153,0.4615384615384615,0.4078692594891558
"ഇത് lightweight ഉം easy to use ഉം ആണെന്ന് ഞാൻ love ചെയ്യുന്നു. എന്റെ local librarian എനിക്ക് e books borrow ചെയ്യാൻ എങ്ങനെ എന്ന് കാണിച്ചു, അത് ചെയ്യാൻ വളരെ simple ആണ്. എനിക്ക് perfect ആണ്",I love that it is lightweight and easy to use. My local librarian showed me how to borrow e-books and it is very simple to do. It is perfect for me.,I love that it is lightweight and easy to use. My local librarian showed me how to borrow e-books and it is so simple to do. Perfect for me.,91.78689214814578,0.9920045137405396,0.9354838709677419,0.9354838709677419,0.9592427660110782
"this product disappoint ചെയ്തില്ല. deal of the day ൽ വാങ്ങി, regret ഇല്ല. sound quality great, voice commands accurate.",This product has not disappointed. I bought it as a deal of the day and I have no regrets. The sound quality is great and the voice commands are accurate.,This product did not disappoint me. I purchased it on the deal of the day and do not regret it for a second. Great sound quality and unbelievably accurate with voice commands.,51.71281837352652,0.9632774591445923,0.6129032258064516,0.4838709677419355,0.518563417943806
Alexa വീട്ടിലേക്ക് കൊണ്ടുവന്ന് on ചെയ്തതോടെ എല്ലാ smart devices ലേക്കും ഉടനെ link ചെയ്തു. ഏകദേശം 10 minutes ൽ ready ആയി. ഞാൻ വളരെ pleased ആണ്.,"I brought Alexa home and turned it on, which immediately linked it to all my smart devices. It was ready in about 10 minutes. I am very pleased.",Brought Alexa home turn her on and immediately she linked to all the smart devices inside my home. I think we were up and running in about 10 minutes. I couldn't be more pleased.,48.49743809214894,0.9408871531486511,0.603174603174603,0.5079365079365079,0.5633773395721924
ഈ reader digital media on the go use ചെയ്യാൻ great ആണ്. കുറച്ച് tweaks ഉപയോഗിച്ച് ഇത് cheap functional tablet ആകും.,"This reader is great for using digital media on the go. With a few tweaks, it can be a cheap and functional tablet.",This reader is great for consuming your digital media on the go. With a few tweaks it is quite a function tablet for cheap.,65.8719256875027,0.9637137651443481,0.7659574468085107,0.723404255319149,0.7640851212279784
"എന്റെ 6 year old granddaughter നു വേണ്ടി ഈ tablet വാങ്ങി, ഇത് great decision ആയിരുന്നു എന്ന് ഞാൻ പറയണം. അവൾ ഇത് learning നും fun നും വേണ്ടി use ചെയ്തു. അവൾ തന്റെ tablet ൽ games കളിക്കുകയും, favorite music കേൾക്കുകയും, movies കാണുകയും ചെയ്യുന്നത് ഞാൻ കാണുന്നു. അവൾക്ക് tablet use ചെയ്യാൻ ഒരു problem ഉം ഇല്ല, അവൾ Amazon Fire Kids Edition tablet operate ചെയ്യുന്നത് എന്നെ പോലും പഠിപ്പിച്ചു.","I bought this tablet for my 6 year old granddaughter and I must say it was a great decision. She uses it for learning and fun. I see her playing games on her tablet, listening to her favorite music, and watching movies. She has no problem operating the Amazon Fire Kids Edition tablet, not even I had to teach her how.","I got this tablet for my 6 year old grand daughter and I must say it was a great decision. She used her tablet for learning and fun. I watch her play her games on her tablet, listen to her favorite music and watch her movies. She has no problem using her tablet, she has even taught me how to operate her Amazon Fire Kids Edition tablet",73.93242047592409,0.9690715074539185,0.734375,0.671875,0.7049066188828145
എന്റെ family/kids പോലെ product ൽ വളരെ satisfied ആണ്.,I am very satisfied with this product like my family/kids.,Very satisfied with product as do my family /kids.,72.4972026365275,0.933363139629364,0.7000000000000001,0.7000000000000001,0.5060506050605059
"എന്റെ grandmaയ്ക്ക് tablet കിട്ടി. അവൾക്ക് അത് figure out ചെയ്യാൻ കഴിഞ്ഞു, അവൾക്ക് mobile phone പോലും ഇല്ല. under $40 ന് not bad ആണ്","My grandma got a tablet. She was able to figure it out, she even doesn't have a mobile phone. Not bad for under $40.",Got the tablet for my grandma. She was able to figure it out and she doesn't even have a mobile phone. Not bad for under $40.,74.02270549039125,0.9800677299499512,0.923076923076923,0.8076923076923077,0.8955815335843075
"I love these, works great ആണ്, plug and play feel ആണ്.",I love these. They work great. It has a plug and play feel.,I love these. Works great.nothing like plug and play.,52.19888219534504,0.9444318413734436,0.608695652173913,0.608695652173913,0.7155126140633389
"എനിക്ക് വേണ്ടതെല്ലാം simply ചെയ്യുന്നു, Silk browser wonders work ചെയ്യുന്നു.","I have everything I need, the Silk browser works wonders.",Simply does everything I need. Thank youAnd silk works wonders,49.431446164769156,0.9122279286384583,0.6,0.6,0.5717962860820004
Amazon Echoയുടെ possibilities endless ആണ്. ഇപ്പോൾ just getting started ആണ് പക്ഷേ long time use ചെയ്യും എന്ന് അറിയാം,"Amazon Echo's possibilities are endless. Now we're just getting started, but we know we'll be using it for a long time.","The possibilities are endless with the Amazon Echo. I'm just getting started with the Echo, but I know that I'll be using this for a long time.",60.08077534705711,0.9709597229957581,0.6415094339622641,0.5660377358490567,0.6059920634920635
"tablet worry ഇല്ല, easy to work ആണ്, big devices പോലെ functionality ഉണ്ട്.","I am not worried about the tablet, it is easy to work with and has all the functionality of big devices.",No worries with this tablet. It's easy to work and has all the functionality of the big boys.,60.662286416461065,0.9511458873748779,0.7,0.6,0.6320938974056604
"harmony remote ന് ഇത് great work ചെയ്യുന്നു, പക്ഷേ വളരെ smart അല്ല. Siri most items ന് better ആണ്","This device does great work with the harmony remote, but it's not very smart. Siri is better for most items.","Works great with my harmony remote, but she is not very smart. Siri works better for most items.",71.49105212040547,0.9593859314918518,0.717948717948718,0.6666666666666666,0.8202196719411117
"bigger screen വേണ്ടിയിരുന്നു, ഇപ്പോൾ different apps use ചെയ്യാൻ try ചെയ്യുന്നു, so far easy ആണ്.","I wanted a bigger screen, now I'm trying to use different apps with it, so far it's easy.","Was wanting a bigger screen, which it is, trying to get use to different applications, so far seems easy.",47.49620403764027,0.9358700513839722,0.5641025641025641,0.5128205128205129,0.5817391304347826
"some freezing ഉണ്ടായിരുന്നു, പക്ഷേ still good work ചെയ്യുന്നു, bedroom ന് മറ്റൊന്ന് വാങ്ങും","A bit of freezing occurred, but it still works well. I will get another one for the bedroom.",Had some freezing. But still works good. Will buy another one for a bedrooms..,49.465011614817115,0.9287800192832947,0.5625000000000001,0.5,0.623172141739781
"great tablet great price ആണ്, child ന് perfect gift ആണ്, daughter love ചെയ്യുന്നു",This tablet is great and the price is great too. It is a perfect gift for a child and my daughter loves it.,"Great tablet, great price. Perfect gift for your child. My daughter loves it.",57.71272967532298,0.9567084312438965,0.6666666666666667,0.6111111111111112,0.7131391882595733
"daughter നു gift ആയി വാങ്ങി, അവൾ സന്തോഷപ്പെട്ടു.","I bought this for my daughter as a gift, and she was delighted.",I bought this as a gift for my daughter who was happy to get it.,53.95822436095132,0.9677503705024719,0.7142857142857142,0.5,0.6593378034201363
"very nice product ആണ്, ഞങ്ങൾ തിരഞ്ഞതെല്ലാം ഉണ്ടായിരുന്നു","This is a very nice product, everything we selected was available.",Very nice product...Had everything we were looking for...,45.86411198944937,0.9065536856651306,0.5,0.5,0.43214285714285705
"great all around tablet ആണ്, daughter use ചെയ്യുന്നു love ചെയ്യുന്നു, good size ആണ്, cartoons YouTube videos watch ചെയ്യാൻ good picture quality, memory slot ഉള്ളത് best ആണ് travel ന് videos save ചെയ്യാം","This is a great all-around tablet. My daughter uses it and loves it. It's a good size, perfect for watching cartoons and YouTube videos with great picture quality. The memory slot is the best feature for saving videos while traveling.",This is a great all around tablet. This tablet is currently being used by my daughter and she loves it. It's a good size and the picture quality is good enough to watch cartoons and a few YouTube videos on. The best part is that it has a memory slot so you can save videos on it for travel.,52.54543961622362,0.9523898959159851,0.6274509803921569,0.4901960784313726,0.4751616624061422
ഞങ്ങൾ Amazon Alexa love ചെയ്യുന്നു. weather ചോദിച്ച് daily music play ചെയ്യുന്നു,We love Amazon Alexa. We ask it for the weather and it plays our daily music.,We love our Amazon Alexa!! We ask her the weather and play music everyday.,55.38968989642975,0.9599387645721436,0.7333333333333334,0.6666666666666666,0.6716495380462991
"original Paperwhite replace ചെയ്ത് ഈ new model വാങ്ങി, recipient ഇത് love ചെയ്യുന്നു",I replaced my original Paperwhite with this new model and the recipient loves it.,Replaced original paper white with this new model and the recipient just loves it!!,78.53894440348475,0.949059247970581,0.7857142857142857,0.7857142857142857,0.6751910182441916
old Kindle Paperwhite ഉപയോഗിച്ചാൽ ഈ model higher resolution and fonts upgrade worth ആണ് microUSB port കണ്ടെത്താൻ easy,This old Kindle Paperwhite is worth the upgrade if you're using an older model with higher resolution and font upgrades. It's also easy to find the microUSB port.,"If you're using an older Kindle Paperwhite model (like I was), the higher resolution and additional font choices available in this model more than justify the upgrade cost.I'd recommend the white case if you can get it. It's a lot easier to find the microUSB port when you're trying to plug in a, charging cable.",39.33808205042862,0.915717601776123,0.5111111111111111,0.4,0.36960777957860624
"house ൽ ഉള്ള എല്ലാ TVs നും accessible ആണ്, ഓരോ tv ക്കും stick വാങ്ങേണ്ടതില്ല","All TVs in the house are accessible, no need to buy a separate stick for each TV.",Accessable for all TVs in the house and not having to buy a stick for each tv would be 5*'s,48.570697053099124,0.9300194382667542,0.6315789473684211,0.6315789473684211,0.630466472303207
kids ന് great gift vacation സമയത്ത് games download web search ചെയ്യാൻ useful,This is a great gift for kids during vacation time. It is useful for downloading games and web searching.,this was a great gift for the kids. We are going on a vacation and The amazon fires are a great tool for them to download games and search the web while we are traveling..thanks,32.667942889428026,0.9109129309654236,0.4000000000000001,0.4000000000000001,0.31539888682745826
movies TV shows sports എല്ലാം കാണാൻ ആഗ്രഹിക്കുന്നവർക്ക് ഇത് recommend ചെയ്യുന്നു.,"This is recommended for those who want to watch movies, TV shows, and sports.","Recommend anyone wanting to watch a wide variety of things from movies, TV shows or sports to get one.",39.20542759723701,0.9255687594413757,0.36363636363636365,0.36363636363636365,0.308495145631068
advertised പോലെ work ചെയ്യുന്നു. music volume high ആയാലും hear ചെയ്യുന്നു എന്നതാണ് only issue,It works as advertised. The only issue is that you can still hear the music even when the volume is high.,It works like advertised. The only issue I have is it can hear you when you are listening to music on volume level 8 or higher.,44.74289434421824,0.9428649544715881,0.5531914893617021,0.4680851063829788,0.3869318181818181
second one വാങ്ങി. waterproof അല്ല.,I bought the second one. It is not waterproof.,This was my second one I have bought. These are not water proof,48.51541894722449,0.9420979022979736,0.4545454545454546,0.27272727272727276,0.3112327656123276
"friend നു വാങ്ങി, basic web, book reading job ചെയ്യുന്നു, affordable price, fancy അല്ല, problems ഇല്ല.","I bought this for my friend, it does a basic web and book reading job, affordable price, not fancy, no problems.","Bought this for a friend. It does the job (basic web and book reading) and at an affordable price. Nothing too fancy, but no problems.",59.293391903366135,0.9481593370437622,0.782608695652174,0.6956521739130435,0.6011885245901639
"ഇപ്പോൾ എനിക്ക് ഈ tablets 3 ഉണ്ട്. harmony remotes, baby monitors, YouTube, reading, games എന്നിവയ്ക്ക് use ചെയ്യുന്നു. best tablet അല്ല, പക്ഷേ under $50 great ആണ്. play store ഇല്ല, അതിനാൽ apps side load ചെയ്യണം.","I now have three of these tablets. I use them for harmony remotes, baby monitors, YouTube, reading, and games. It's not the best tablet, but for under $50 it's great. It doesn't have the play store, so you have to side load apps.","I now have 3 of these tablets. I use them for my harmony remotes, baby camera monitors, youtube for the kids, receiver software, reading articles and books, games and many other things. Its not the best tablet out there, but for under $50 its great. My one issue is that it does NOT have the play store, so if amazon does not have an app you will have to side load it. Other than that you can't beat it.",45.72103409920496,0.9423304796218872,0.6507936507936508,0.6031746031746033,0.5487695749440716
tablet great gift ആയിരുന്നു kids loved it Best Buy online great,This tablet was a great gift. The kids loved it. I bought it from Best Buy online.,the tablet was a great gift and my kids loved it best buy online is great,58.25663731076139,0.9424459338188171,0.7272727272727272,0.6666666666666667,0.6590870596205961
